
Current theta : [ 0.144297 , -0.553031 , 0.145842 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0.28	3.82337e-06	-6.54955e-06	0.516548	0.144297	-0.553031	0.195842
0.29	-2.72618e-06	4.67226e-06	0.516554	0.144297	-0.553031	0.195842
0.3	1.94608e-06	-3.33413e-06	0.516558	0.144297	-0.553031	0.195842
0.31	-1.38805e-06	2.37868e-06	0.51656	0.144297	-0.553031	0.195842
0.32	9.90628e-07	-1.69732e-06	0.516562	0.144297	-0.553031	0.195842
0.33	-7.06688e-07	1.21098e-06	0.516564	0.144297	-0.553031	0.195842
0.34	5.04291e-07	-8.6407e-07	0.516565	0.144297	-0.553031	0.195842
0.35	-3.59779e-07	6.16501e-07	0.516566	0.144297	-0.553031	0.195842
0.36	2.56722e-07	-4.39884e-07	0.516566	0.144297	-0.553031	0.195842
0.37	-1.83163e-07	3.13855e-07	0.516566	0.144297	-0.553031	0.195842
0.38	1.30692e-07	-2.23939e-07	0.516567	0.144297	-0.553031	0.195842
0.39	-9.32468e-08	1.5978e-07	0.516567	0.144297	-0.553031	0.195842
0.4	6.65332e-08	-1.14004e-07	0.516567	0.144297	-0.553031	0.195842
0.41	-4.7471e-08	8.13421e-08	0.516567	0.144297	-0.553031	0.195842
0.42	3.38711e-08	-5.80381e-08	0.516567	0.144297	-0.553031	0.195842
0.43	-2.4167e-08	4.14103e-08	0.516567	0.144297	-0.553031	0.195842
0.44	1.72433e-08	-2.95465e-08	0.516567	0.144297	-0.553031	0.195842
0.45	-1.23031e-08	2.10815e-08	0.516567	0.144297	-0.553031	0.195842
0.46	8.77835e-09	-1.50417e-08	0.516567	0.144297	-0.553031	0.195842
0.47	-6.26338e-09	1.07323e-08	0.516567	0.144297	-0.553031	0.195842
0.48	4.46895e-09	-7.65756e-09	0.516567	0.144297	-0.553031	0.195842
0.49	-3.18861e-09	5.4637e-09	0.516567	0.144297	-0.553031	0.195842
0.5	2.27509e-09	-3.89837e-09	0.516567	0.144297	-0.553031	0.195842
0.51	-1.62328e-09	2.7815e-09	0.516567	0.144297	-0.553031	0.195842
0.52	1.15822e-09	-1.98461e-09	0.516567	0.144297	-0.553031	0.195842
0.53	-8.26393e-10	1.41603e-09	0.516567	0.144297	-0.553031	0.195842
0.54	5.89634e-10	-1.01034e-09	0.516567	0.144297	-0.553031	0.195842
0.55	-4.20706e-10	7.20882e-10	0.516567	0.144297	-0.553031	0.195842
0.56	3.00176e-10	-5.14352e-10	0.516567	0.144297	-0.553031	0.195842
0.57	-2.14176e-10	3.66992e-10	0.516567	0.144297	-0.553031	0.195842
0.58	1.52816e-10	-2.6185e-10	0.516567	0.144297	-0.553031	0.195842
0.59	-1.09035e-10	1.86831e-10	0.516567	0.144297	-0.553031	0.195842
0.6	7.77966e-11	-1.33305e-10	0.516567	0.144297	-0.553031	0.195842
0.61	-5.55082e-11	9.51134e-11	0.516567	0.144297	-0.553031	0.195842
0.62	3.96053e-11	-6.78638e-11	0.516567	0.144297	-0.553031	0.195842
0.63	-2.82585e-11	4.84211e-11	0.516567	0.144297	-0.553031	0.195842
0.64	2.01626e-11	-3.45486e-11	0.516567	0.144297	-0.553031	0.195842
0.65	-1.43861e-11	2.46506e-11	0.516567	0.144297	-0.553031	0.195842
0.66	1.02645e-11	-1.75883e-11	0.516567	0.144297	-0.553031	0.195842
0.67	-7.32377e-12	1.25493e-11	0.516567	0.144297	-0.553031	0.195842
0.68	5.22553e-12	-8.95397e-12	0.516567	0.144297	-0.553031	0.195842
0.69	-3.72844e-12	6.38869e-12	0.516567	0.144297	-0.553031	0.195842
0.7	2.66026e-12	-4.55836e-12	0.516567	0.144297	-0.553031	0.195842
0.71	-1.8981e-12	3.25241e-12	0.516567	0.144297	-0.553031	0.195842
0.72	1.3543e-12	-2.3206e-12	0.516567	0.144297	-0.553031	0.195842
0.73	-9.663e-13	1.65576e-12	0.516567	0.144297	-0.553031	0.195842
0.74	6.89459e-13	-1.18139e-12	0.516567	0.144297	-0.553031	0.195842
0.75	-4.91932e-13	8.42927e-13	0.516567	0.144297	-0.553031	0.195842
0.76	3.50995e-13	-6.01431e-13	0.516567	0.144297	-0.553031	0.195842
0.77	-2.50436e-13	4.29124e-13	0.516567	0.144297	-0.553031	0.195842
0.78	1.78687e-13	-3.06181e-13	0.516567	0.144297	-0.553031	0.195842
0.79	-1.27494e-13	2.18461e-13	0.516567	0.144297	-0.553031	0.195842
0.8	9.09675e-14	-1.55873e-13	0.516567	0.144297	-0.553031	0.195842
0.81	-6.49056e-14	1.11216e-13	0.516567	0.144297	-0.553031	0.195842
0.82	4.63104e-14	-7.93531e-14	0.516567	0.144297	-0.553031	0.195842
0.83	-3.30427e-14	5.66187e-14	0.516567	0.144297	-0.553031	0.195842
0.84	2.35761e-14	-4.03977e-14	0.516567	0.144297	-0.553031	0.195842
0.85	-1.68216e-14	2.88239e-14	0.516567	0.144297	-0.553031	0.195842
0.86	1.20023e-14	-2.0566e-14	0.516567	0.144297	-0.553031	0.195842
0.87	-8.56367e-15	1.46739e-14	0.516567	0.144297	-0.553031	0.195842
0.88	6.11021e-15	-1.04699e-14	0.516567	0.144297	-0.553031	0.195842
0.89	-4.35966e-15	7.47029e-15	0.516567	0.144297	-0.553031	0.195842
0.9	3.11063e-15	-5.33008e-15	0.516567	0.144297	-0.553031	0.195842
0.91	-2.21945e-15	3.80303e-15	0.516567	0.144297	-0.553031	0.195842
0.92	1.58359e-15	-2.71348e-15	0.516567	0.144297	-0.553031	0.195842
0.93	-1.12989e-15	1.93608e-15	0.516567	0.144297	-0.553031	0.195842
0.94	8.06184e-16	-1.3814e-15	0.516567	0.144297	-0.553031	0.195842
0.95	-5.75215e-16	9.85633e-16	0.516567	0.144297	-0.553031	0.195842
0.96	4.10418e-16	-7.03253e-16	0.516567	0.144297	-0.553031	0.195842
0.97	-2.92835e-16	5.01774e-16	0.516567	0.144297	-0.553031	0.195842
0.98	2.08939e-16	-3.58017e-16	0.516567	0.144297	-0.553031	0.195842
0.99	-1.49079e-16	2.55447e-16	0.516567	0.144297	-0.553031	0.195842
